W_S,S,S_wet,S_vert,S_orizz,b,lambda,c_root,c_tip,MAC,AR,t_c,sweep25,V_fuel,M,W_fuel,W_block_fuel,E_crociera,CD,Cd0,Cdi,Cdw,CL_crociera,CL_max,T,T_W,WTO,OEW,W_wing,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,ADP,flight_cost,maintenance_cost,DOC,PREE
600,159.787235,329.0658317,28.7617023,39.94680875,33.44414216,0.31,8.313413142,2.577158074,5.948849984,7,0.12,20,36581.00264,0.82,29264.80211,24938.51,10.16171477,0.046970398,0.021543384,0.011176441,0.014250572,0.477299784,2.576731135,32705.07145,0.341131458,95895.7401,45350.93799,7699.178074,1687.385596,3913.899804,6946.846728,645.5128026,1685.333313,91.91727164,6318.832533,1113.960498,0.049045152,0.319987103
650,147.0282154,302.7899067,26.46507877,36.75705384,32.08110827,0.27,8.274886557,2.23421937,5.833252051,7,0.12,20,36966.88089,0.82,29573.50471,25200.94,9.969178204,0.051867341,0.022726615,0.013142686,0.01599804,0.517074766,2.576731135,33878.71483,0.354497262,95590.84255,44737.33784,7135.05504,1552.647762,3900.521583,7209.376904,620.3392675,1552.389226,91.51589236,6350.660201,1112.721107,0.049246988,0.31665487
650,146.9689044,302.6677617,26.45440279,36.7422261,32.07463688,0.23,8.542517614,1.964779051,5.939943549,7,0.12,20,36972.66239,0.82,29578.12991,25204.86,9.961369683,0.051907999,0.022721848,0.013188111,0.01599804,0.517074766,2.576731135,33934.51875,0.355224475,95552.10506,44693.97515,7082.208575,1552.021426,3898.825013,7221.87505,620.2196383,1551.771228,91.47816313,6350.925822,1112.485441,0.049247186,0.316605602
650,147.1287148,302.9968752,26.48316866,36.78217869,32.09207072,0.31,8.024557891,2.487612946,5.742153104,7,0.12,20,36981.89862,0.82,29585.5189,25211.19,9.973045739,0.051847227,0.022732391,0.013116796,0.01599804,0.517074766,2.576731135,33862.26605,0.354083117,95656.44444,44790.92554,7187.105544,1553.709056,3903.396333,7205.693212,620.5419156,1553.436391,91.58035468,6352.379044,1113.289718,0.049262082,0.316526157
550,177.2444681,367.7822714,31.90400426,44.31111703,35.22373173,0.23,9.259891767,2.129775106,6.438761598,7,0.15,30,37070.13853,0.82,29656.11082,25272.17,10.21007058,0.04285228,0.020806588,0.010245578,0.011800114,0.437524802,2.37472826,33671.33343,0.34540207,97498.88934,46562.77851,8170.433054,1871.737517,3984.84459,7162.942877,733.3725449,1855.037139,93.82360598,6371.489176,1133.873289,0.049524,0.315762385
550,177.3443288,367.9894824,31.92197919,44.33608221,35.23365297,0.27,8.970434914,2.422017427,6.323568003,7,0.15,30,37073.82818,0.82,29659.06255,25274.71,10.21669763,0.042824484,0.020814082,0.010210288,0.011800114,0.437524802,2.37472826,33625.48226,0.3447375,97553.97356,46614.91101,8228.129414,1872.792067,3987.26162,7152.679113,733.5700192,1856.075964,93.875685,6372.152064,1134.262533,0.049530942,0.315730597
550,177.4884875,368.2886116,31.94792776,44.37212188,35.24797033,0.31,8.699597027,2.696875078,6.22519256,7,0.15,30,37096.29228,0.82,29677.03382,25290.04,10.21965438,0.042812094,0.020821806,0.010190174,0.011800114,0.437524802,2.37472826,33615.94532,0.344359803,97633.47511,46676.44128,8284.92789,1874.314411,3990.750839,7150.544392,733.8549903,1857.575312,93.95230086,6374.605376,1134.958799,0.049551725,0.31553924
550,176.354747,365.9361001,31.74385447,44.08868676,35.13521352,0.23,9.23968788,2.125128212,6.424713052,7,0.15,25,37145.14254,0.8,29716.11403,25355.42,10.34390713,0.044439155,0.020835205,0.010806544,0.012797406,0.459674495,2.485186583,32669.84483,0.336819501,97008.45684,46012.34281,7912.060171,1862.341882,3963.309778,6938.976627,700.492783,1845.774144,91.62318188,6266.507983,1114.051081,0.04986105,0.314725647
550,176.4370102,366.1067962,31.75866184,44.10925255,35.14340723,0.27,8.950485279,2.416631025,6.309504819,7,0.15,25,37145.42362,0.8,29716.3389,25355.63,10.3505501,0.044410634,0.020843906,0.010769322,0.012797406,0.459674495,2.485186583,32623.66314,0.336186558,97053.84359,46057.50469,7963.684567,1863.210598,3965.300876,6928.659879,700.6489527,1846.631159,91.66523979,6266.805917,1114.347905,0.049865068,0.314722979
550,176.5633193,366.3688876,31.78139748,44.14082983,35.15598434,0.31,8.67988329,2.69076382,6.211085951,7,0.15,25,37164.54457,0.8,29731.63566,25368.69,10.35346186,0.044398144,0.020852632,0.010748107,0.012797406,0.459674495,2.485186583,32612.14596,0.335827459,97123.49247,46111.85681,8014.605706,1864.544447,3968.358061,6926.087153,700.8886661,1847.94682,91.73090392,6268.859969,1114.941205,0.049882953,0.314560929
600,161.1101472,334.3035554,28.99982649,40.27753679,33.58230234,0.23,8.885592312,2.043686232,6.178496681,7,0.15,25,37615.21187,0.8,30092.1695,25675.68,10.1152317,0.049575047,0.022012325,0.012860681,0.014702041,0.501463086,2.485186583,33815.37828,0.349816351,96691.0364,45318.8669,7321.387637,1701.355817,3948.830402,7195.193398,670.865331,1699.11755,91.12411982,6304.779878,1111.766269,0.050104169,0.310799954
600,161.2048515,334.5000668,29.01687326,40.30121286,33.59217111,0.27,8.607908411,2.324135271,6.068010607,7,0.15,25,37616.60048,0.8,30093.28039,25676.64,10.12303232,0.049536845,0.02201842,0.012816383,0.014702041,0.501463086,2.485186583,33767.86451,0.349119606,96736.13978,45362.8594,7371.35658,1702.355913,3951.331006,7184.554405,671.0538015,1700.104332,91.16445911,6305.170129,1112.047758,0.050108707,0.310788307
600,161.3036162,334.7050035,29.03465091,40.32590404,33.60245993,0.31,8.347272175,2.587654374,5.973078578,7,0.15,25,37630.38095,0.8,30104.30476,25686.05,10.1265215,0.049519777,0.0220266,0.012791136,0.014702041,0.501463086,2.485186583,33750.51376,0.348726567,96795.55462,45411.24986,7418.72278,1703.398889,3953.938823,7180.669584,671.250291,1701.133422,91.22069116,6306.70577,1112.541438,0.050122417,0.310674415
600,162.2850477,336.741474,29.21130859,40.57126192,33.70452987,0.27,8.632699298,2.330828811,6.085486555,7,0.15,30,37684.07283,0.82,30147.25826,25689.84,9.961813834,0.04791294,0.021994941,0.012151086,0.013766912,0.477299784,2.37472826,34903.03299,0.358453983,97385.47649,45958.21823,7633.696539,1713.763005,3979.852893,7439.009324,703.1047441,1711.359562,93.45615074,6424.430973,1133.013552,0.049867662,0.310628619
600,162.2168502,336.5999642,29.19903304,40.55421256,33.69744726,0.23,8.911823843,2.049719484,6.196736481,7,0.15,30,37688.18797,0.82,30150.55038,25692.63,9.954433813,0.047948461,0.021988465,0.012193084,0.013766912,0.477299784,2.37472826,34959.06391,0.359180359,97344.42982,45913.87944,7580.114764,1713.042825,3978.052182,7451.583753,702.9634951,1710.648971,93.41746178,6424.5382,1132.766236,0.049866738,0.310594927
600,162.3994175,336.9787913,29.23189515,40.59985437,33.71640435,0.31,8.371645627,2.595210144,5.99051955,7,0.15,30,37701.17305,0.82,30160.93844,25701.51,9.965311504,0.047896123,0.022002062,0.012127149,0.013766912,0.477299784,2.37472826,34887.37675,0.358040865,97454.28903,46013.35059,7686.64178,1714.970773,3982.872756,7435.496004,703.3415546,1712.551252,93.52257306,6426.349164,1133.603272,0.049884211,0.310487618
650,152.7939863,317.0475216,27.50291753,38.19849657,34.9621494,0.27,7.796619988,2.105087397,5.496105502,8,0.15,20,41291.57407,0.8,33033.25926,28187.07,9.219007789,0.058927348,0.022624536,0.012721901,0.023580911,0.543251676,2.576731135,32597.35772,0.328218291,99334.75253,45021.49327,7358.283911,1613.535472,4065.449964,6922.783823,673.4954852,1612.466345,90.32679711,6635.497712,1101.693284,0.052270359,0.28310854
650,152.7343173,316.9237085,27.49217712,38.18357934,34.95532204,0.23,8.048805428,1.851225248,5.596646332,8,0.15,20,41297.27125,0.8,33037.817,28191,9.212171152,0.058971079,0.022618127,0.012772042,0.023580911,0.543251676,2.576731135,32656.66311,0.328943888,99295.78196,44977.96496,7304.540984,1612.905356,4063.743143,6936.0318,673.3697523,1611.844618,90.29109797,6635.760416,1101.483957,0.052270719,0.283069015
650,152.8992071,317.2658546,27.52185727,38.22480176,34.97418557,0.31,7.560811713,2.343851631,5.410309084,8,0.15,20,41309.32494,0.8,33047.45995,28199.16,9.222354526,0.058905963,0.02263173,0.012693323,0.023580911,0.543251676,2.576731135,32578.7769,0.327805462,99403.37786,45075.91791,7411.385211,1614.646624,4068.459786,6918.633466,673.7171413,1613.562705,90.39041528,6637.421239,1102.252387,0.052287131,0.282987113
600,169.1770595,351.0423985,30.45187071,42.29426488,34.41277985,0.27,8.78905094,2.373043754,6.195704203,7,0.15,20,42626.38028,0.8,34101.10422,29099.25,9.090453067,0.055163707,0.021682647,0.012361051,0.021120009,0.501463086,2.576731135,34648.03092,0.34133894,101529.3667,46148.26244,7583.489322,1786.544047,4161.832804,7381.799337,663.3747986,1783.17168,92.47045933,6762.863752,1126.158356,0.053296088,0.27423385
600,169.1226247,350.9294463,30.44207245,42.28065618,34.40724303,0.23,9.073611132,2.08693056,6.309233453,7,0.15,20,42631.52453,0.8,34105.21962,29102.81,9.084805626,0.055197998,0.021674216,0.012403774,0.021120009,0.501463086,2.576731135,34704.52099,0.342005503,101496.5205,46111.30086,7536.487984,1785.969204,4160.395477,7394.470475,663.2727614,1782.60449,92.44230809,6763.117016,1126.007496,0.05329678,0.274200303
600,169.2790345,351.2539965,30.4702262,42.31975862,34.42314979,0.31,8.52290332,2.642100029,6.098755399,7,0.15,20,42643.47678,0.8,34114.78143,29110.9,9.093027063,0.055148091,0.021691383,0.0123367,0.021120009,0.501463086,2.576731135,34630.49816,0.340960693,101590.7922,46196.01075,7630.112627,1787.620923,4164.525408,7377.866896,663.565903,1784.23422,92.52563329,6764.686186,1126.642731,0.053311672,0.274124112
650,156.0388511,323.7806159,28.08699319,39.00971277,33.04953793,0.27,8.488234759,2.291823385,5.983648534,7,0.15,20,43182.77259,0.8,34546.21807,29480.78,8.91630778,0.060927874,0.022839897,0.014507066,0.023580911,0.543251676,2.576731135,35932.20572,0.354272773,101448.2744,45622.0563,7079.06998,1647.801902,4158.268957,7670.194247,638.2296801,1646.276591,92.23193723,6810.238322,1126.457377,0.053618158,0.270684865
650,156.1186236,323.946144,28.10135225,39.0296559,33.05798489,0.31,8.23085738,2.551565788,5.88977535,7,0.15,20,43194.54647,0.8,34555.63717,29488.78,8.919297533,0.060907451,0.022848052,0.014478488,0.023580911,0.543251676,2.576731135,35908.87412,0.353861829,101500.3394,45664.70223,7122.837677,1648.644316,4160.550846,7664.948134,638.3856237,1647.10779,92.278717,6811.54878,1126.853357,0.053629686,0.27061138
650,156.0080904,323.7167877,28.08145628,39.00202261,33.04628017,0.23,8.763533355,2.015612672,6.093624358,7,0.15,20,43195.7805,0.8,34556.6244,29489.73,8.910063582,0.060970572,0.022832455,0.014557207,0.023580911,0.543251676,2.576731135,35998.49552,0.354996338,101428.1368,45591.5124,7035.126841,1647.477063,4157.389052,7685.10079,638.1695365,1645.956077,92.21526556,6811.242172,1126.428504,0.053624745,0.270602726
600,172.4797103,357.8953988,31.04634785,43.11992757,34.74705703,0.27,8.862893124,2.392981144,6.247758098,7,0.15,25,44102.68776,0.82,35282.15021,30070.24,8.70290673,0.05484372,0.021570127,0.011611011,0.021662582,0.477299784,2.485186583,36044.3195,0.348295262,103512.72,46950.56976,7901.27953,1821.420708,4249.038013,7695.406304,693.0927822,1805.272431,95.13243255,7023.964218,1151.016854,0.053942466,0.265378653
600,172.4093012,357.7493,31.03367422,43.10232531,34.73996414,0.23,9.149499193,2.104384814,6.362001363,7,0.15,25,44103.41597,0.82,35282.73278,30070.8,8.697710594,0.054876485,0.021562761,0.011651142,0.021662582,0.477299784,2.485186583,36101.28334,0.348988164,103470.2463,46907.51354,7848.846141,1820.677174,4247.178886,7708.218361,692.9575263,1804.53411,95.09595904,7023.781421,1150.788158,0.053939751,0.26537374
600,172.6407708,358.2295994,31.07533875,43.1601927,34.76327654,0.31,8.595744671,2.664680848,6.150878668,7,0.15,25,44134.42804,0.82,35307.54244,30091.85,8.705524514,0.054827229,0.021576509,0.011588138,0.021662582,0.477299784,2.485186583,36036.77884,0.347897532,103598.5678,47011.02541,7955.396202,1823.12154,4253.290762,7693.710397,693.4020712,1806.961014,95.20823905,7027.253187,1151.711981,0.053968755,0.265188066
650,170.9345681,354.6892288,30.76822226,42.73364203,34.59106788,0.27,8.828431242,2.383676435,6.223464732,7,0.15,20,52512.74069,0.82,42010.19255,35834.59,7.519009272,0.068769002,0.022229051,0.013142686,0.033397265,0.517074766,2.576731135,39243.86568,0.353206368,111127.6863,47837.49378,7773.93072,1805.103694,4584.363707,8417.157305,666.6600596,1801.484245,97.37561193,7809.241736,1178.036312,0.059302393,0.222689848
650,170.8856797,354.5877854,30.75942235,42.72141993,34.58612089,0.23,9.114406352,2.096313461,6.33759995,7,0.15,20,52518.38751,0.82,42014.71001,35838.61,7.514803467,0.06880749,0.022222114,0.013188111,0.033397265,0.517074766,2.576731135,39313.1157,0.353930865,111095.7682,47801.05816,7724.270324,1804.587422,4582.965234,8432.825606,666.568913,1800.974847,97.35251901,7809.570913,1177.940555,0.059303933,0.22266488
650,171.0381599,354.9041819,30.78686879,42.75953999,34.60154794,0.31,8.561105236,2.653942623,6.12609164,7,0.15,20,52534.80685,0.82,42027.84548,35849.57,7.520994762,0.068750848,0.022236787,0.013116796,0.033397265,0.517074766,2.576731135,39221.86745,0.352794573,111195.2306,47887.38511,7823.440386,1806.197644,4587.326996,8412.18046,666.8531494,1802.563632,97.43245771,7811.560643,1178.531247,0.05932096,0.222596794
